date,AAPL,AMD,AMZN,CMCSA,COST,CSCO,CVX,EMLP,FSTA,GDX,GDXJ,GLD,GOOGL,GS,HYG,IBB,INTC,IYR,JNK,JPM,KXI,LQD,META,MSFT,NVDA,ORCL,PG,QQQ,SIVR,SLV,SPY,T,TMF,TTWO,UPRO,USO,UWT,VDC,VDE,VHT,VNQ,VOO,VTI,VZ,WFC,WMT,XOM
2012-03-20,21.6414,8.0600,9.6165,13.9503,90.2600,20.5700,109.0800,,,49.8600,99.2400,160.1300,15.8531,126.0200,90.7600,40.2267,27.7500,62.4200,118.8600,45.3800,34.8450,114.3400,,31.9900,0.3600,30.1000,67.2100,67.1100,31.8100,31.1500,140.4400,24.0106,135.2250,15.9900,3.5204,323.4400,,85.0900,108.3600,65.8800,63.5300,129.0600,72.4800,39.6300,34.3200,20.2000,86.6000
2012-03-21,21.5179,8.0400,9.5865,13.9222,90.6400,20.5000,107.9100,,,49.7600,98.2400,160.2100,16.0155,125.9900,90.4700,40.3933,27.7800,62.2800,118.6800,45.1200,34.9150,114.8600,,31.9100,0.3615,29.4100,67.2000,67.1200,31.8700,31.2100,140.2100,24.0483,139.5000,15.9700,3.5054,325.2800,,85.2700,107.3500,65.9200,63.4400,128.8600,72.4000,39.7800,34.0200,20.1867,86.0100
2012-03-22,21.4050,8.0300,9.6200,14.0066,90.5000,20.3800,105.3500,,,48.7500,96.0000,159.5700,16.1674,124.7400,90.6900,40.4167,27.9000,61.5400,118.6200,44.6500,34.9300,114.6700,,32.0000,0.3610,28.6300,67.5200,66.9800,31.1800,30.5400,139.2000,23.9502,140.7750,15.8100,3.4271,321.1200,,85.3000,105.0000,65.7200,62.5700,127.8600,71.8200,39.6600,33.3600,20.2167,85.3300
2012-03-23,21.2875,8.0900,9.7520,14.0534,90.2700,20.5300,106.3600,,,49.7600,98.6000,161.5300,16.0808,126.1800,90.5000,40.6267,27.8800,61.7900,118.2300,45.1600,34.9800,114.7600,,32.0100,0.3638,28.5500,67.4300,66.9400,31.9100,31.2400,139.6500,23.8066,144.8000,15.8100,3.4608,325.5200,,85.5200,106.1500,65.9500,62.9600,128.3600,72.1100,39.4200,33.5300,20.2500,85.5500
2012-03-26,21.6779,8.2400,10.1435,14.2221,91.5200,20.8400,107.8400,,,50.6300,102.8400,164.4000,16.2495,128.0700,91.0500,41.3633,28.1900,61.8900,119.0700,46.1700,35.3650,115.0100,,32.5900,0.3680,29.1600,67.4600,68.1100,32.6300,31.9400,141.6100,24.0106,142.6500,16.0300,3.6050,326.1600,,86.1000,107.0900,67.1100,63.1900,129.5200,72.8000,39.3300,34.3900,20.4000,87.0300
2012-03-27,21.9457,8.1900,10.2720,14.1378,91.2800,20.9100,107.0400,,,49.9100,99.5600,163.2400,16.1917,126.3300,91.2100,41.1800,28.1900,61.8600,119.1900,45.8900,35.2900,115.9000,,32.5200,0.3705,29.3500,67.1500,68.2100,32.2700,31.5900,141.1700,23.8973,145.5750,15.9000,3.5729,325.6800,,86.0600,105.9300,67.1800,63.2000,129.1600,72.5600,38.6600,34.0000,20.3633,86.6200
2012-03-28,22.0579,8.0800,10.0580,14.0206,90.6200,21.0800,105.8900,,,48.9300,95.9600,161.5100,16.4104,126.3600,90.9100,40.9667,27.8000,61.7200,118.5000,46.2700,35.1050,115.6800,,32.1900,0.3790,29.3600,67.1900,67.9400,31.8200,31.1500,140.4700,23.6858,145.0750,15.6800,3.5204,321.5200,,85.8700,104.4800,66.9700,63.1000,128.5400,72.2000,38.2600,34.4700,20.3967,85.8600
2012-03-29,21.7807,8.1200,10.2305,13.9784,89.8400,21.0300,106.8500,,,49.0600,96.6000,161.2800,16.2265,123.7600,90.9000,40.9300,28.1600,61.7800,118.5000,45.6700,35.1600,115.9100,,32.1200,0.3808,29.3000,67.0100,67.6800,32.0100,31.3500,140.2300,23.5725,148.2500,15.4900,3.5013,314.3200,,85.8600,104.4900,67.0800,63.1300,128.3200,72.0700,38.0700,33.9400,20.2733,86.0800
2012-03-30,21.4125,8.0200,10.1255,14.0628,90.8000,21.1500,107.2100,,,49.5400,98.2000,162.1200,16.0470,124.3700,90.7200,41.1000,28.1200,62.3000,118.1100,45.9800,35.3850,115.6300,,32.2600,0.3850,29.1600,67.2100,67.5500,32.0500,31.3800,140.8100,23.5876,140.9000,15.3900,3.5329,313.8400,,86.2800,105.1800,67.5700,63.6500,128.7400,72.2600,38.2300,34.1400,20.4000,86.7300
2012-04-02,22.0939,8.2000,9.9025,14.0815,91.8400,21.1900,108.3000,,,50.3900,99.8400,162.9400,16.1892,124.9000,90.3300,41.4933,28.3800,62.7000,117.6600,46.1300,35.7550,115.5300,,32.2900,0.3832,29.5300,67.5600,68.2500,32.7200,32.0500,141.8400,23.7538,143.3000,15.4400,3.6204,320.2400,,86.9900,106.2300,67.7900,64.1000,129.7800,72.8700,38.5200,34.5100,20.4533,87.0700
2012-04-03,22.4757,7.9800,9.9830,13.8988,90.3900,20.8200,107.1400,,,48.7500,95.3200,159.8900,16.0816,122.7100,90.2500,41.7533,28.1100,62.4100,117.6300,45.4200,35.7050,114.4300,,31.9400,0.3770,29.3900,67.0900,68.2300,32.3000,31.6500,141.2600,23.7387,135.7000,15.5300,3.5779,317.2800,,86.4900,105.4000,67.9300,63.8500,129.2800,72.6300,38.4600,34.4800,20.2167,85.8300
2012-04-04,22.2968,7.8100,9.6995,13.7395,89.0400,20.3600,105.6000,,,46.7100,91.3200,157.2100,15.8946,119.9600,89.9200,41.1367,27.9300,61.7800,117.4800,44.4100,35.3450,114.6500,,31.2100,0.3663,29.1600,67.2600,67.3000,30.9800,30.3300,139.8600,23.8444,141.3500,15.4500,3.4742,310.7200,,86.2500,103.9200,67.4000,63.1500,127.9200,71.8200,38.3900,33.8800,20.0867,84.9800
2012-04-05,22.6314,7.8700,9.7195,13.8519,88.6500,20.2200,104.7500,,,46.2000,89.8800,158.3100,15.8238,118.0000,89.7000,41.2533,28.0700,61.5100,116.9100,44.3400,35.1850,114.8400,,31.5200,0.3658,29.5600,67.3100,67.7200,31.4300,30.7200,139.7900,23.3686,144.2750,15.2700,3.4662,314.0800,,86.1400,103.2800,67.4200,62.9100,127.8800,71.7700,37.6600,33.7300,20.2233,84.8200
2012-04-09,22.7225,7.7500,9.5935,13.7441,87.8800,19.9600,103.4900,,,46.4800,89.0000,159.3700,15.7868,117.0200,89.2400,40.4967,27.7600,60.9200,116.4900,43.8900,35.0150,115.5900,,31.1000,0.3610,29.0100,66.8100,67.2100,31.2500,30.5900,138.2200,23.1420,154.5250,15.1600,3.3525,311.7600,,85.3500,102.0100,66.4400,62.2400,126.4600,70.9300,37.4600,33.4200,20.0433,83.8800
2012-04-10,22.4443,7.5300,9.3490,13.4255,86.8900,19.5500,101.4500,,,47.0400,91.7600,161.1000,15.6872,114.5600,88.8000,39.3867,27.4500,59.7400,116.0700,42.9600,34.5700,115.5200,,30.4700,0.3540,28.3500,66.3500,66.1300,31.4500,30.7900,135.9000,22.7568,159.6250,14.7400,3.1804,308.0800,,84.5800,99.8600,65.4600,60.9000,124.2600,69.6000,36.8000,32.9200,19.9767,82.1700
2012-04-11,22.3643,7.6400,9.3985,13.5801,87.3200,20.0200,100.9500,,,46.4900,90.6800,161.0700,15.9149,115.9300,89.3400,39.7333,27.8500,60.4500,116.7600,44.0100,34.8150,115.4000,,30.3500,0.3585,28.1400,66.4400,66.4500,31.3000,30.6500,137.0000,22.9985,154.0000,14.7400,3.2475,312.0800,,84.9900,99.8700,65.7600,61.6800,125.2800,70.1800,37.3800,33.6200,19.9333,82.7000
2012-04-12,22.2418,7.9200,9.5345,13.9082,87.1800,20.0600,102.5900,,,48.1500,94.8800,162.7000,16.2915,120.3900,90.1400,39.9333,28.4800,61.3100,117.6000,44.8400,35.0000,115.4500,,30.9800,0.3670,28.7000,66.0900,67.2100,32.0800,31.4200,138.7900,23.2931,152.2250,14.7500,3.3888,315.5200,,85.1900,102.0800,66.1700,62.5300,127.0000,71.2400,37.5500,34.0200,20.0467,83.6000
2012-04-13,21.6154,7.7300,9.4230,13.8238,86.3200,19.8500,100.7800,,,47.5000,92.2000,160.8500,15.6306,115.0900,89.8500,39.3833,28.0900,60.9900,117.2100,43.2100,34.7700,116.0000,,30.8100,0.3540,28.5600,65.8100,66.1900,31.2300,30.5500,137.1400,23.0665,159.1750,14.6600,3.2596,313.2000,,85.1300,100.5100,65.5200,62.2700,125.4800,70.3700,37.2600,32.8400,19.9233,82.9500
2012-04-16,20.7189,7.7000,9.2750,13.9503,86.8800,19.7300,101.5100,,,46.6400,90.4400,160.4600,15.1669,117.7300,89.9900,39.2467,28.4100,61.7000,117.3900,43.3300,35.0700,116.0000,,31.0800,0.3498,28.6400,66.7800,65.4500,31.2300,30.5600,137.0500,23.1193,158.8250,14.1500,3.2504,313.4400,,85.4600,99.9500,65.4600,63.1200,125.3400,70.3000,37.4300,33.1500,20.1933,84.0100
2012-04-17,21.7750,7.9400,9.4195,14.1003,87.6700,20.0800,103.6200,,,47.1100,91.7200,160.2500,15.2545,116.8600,90.3800,39.8700,28.4700,62.2300,117.9900,43.9000,35.4800,116.1500,,31.4400,0.3505,29.2800,67.0200,66.7800,31.4400,30.8000,139.0800,23.3308,158.4500,14.6300,3.3971,317.1200,,86.4000,101.5700,66.3700,63.6600,127.2600,71.3700,37.7400,33.6800,20.6233,85.4500
2012-04-18,21.7264,7.9700,9.5535,13.9925,88.0700,20.0600,103.3900,,,46.6300,90.6800,159.3100,15.2015,115.3300,90.3500,39.6967,27.9500,61.9000,117.9600,43.2900,35.4750,116.1300,,31.1400,0.3467,29.1300,66.7500,66.6100,31.3000,30.6400,138.6100,23.2251,159.7750,14.3800,3.3650,312.4000,,86.3300,101.3500,66.2800,63.2300,126.8200,71.1200,37.6600,33.5700,20.6867,85.7500
2012-04-19,20.9800,7.9700,9.5550,13.8144,87.1200,19.9100,102.5100,,,46.6100,89.8400,159.4300,14.9975,113.6000,90.1800,40.2833,27.6900,61.8700,117.6300,43.2200,35.5050,116.2100,,31.0100,0.3415,29.0100,66.5700,65.8600,31.4600,30.8000,137.7200,23.2175,160.3500,14.1500,3.3025,311.6800,,86.0000,101.1900,66.4900,63.2300,126.0000,70.7100,38.1500,33.1200,20.5833,85.2800
2012-04-20,20.4636,7.7600,9.4990,13.8004,87.5800,19.9100,102.5200,,,46.1200,89.6000,159.5400,14.9164,112.4400,90.3200,40.6567,27.6000,62.5200,117.8700,42.7200,35.7100,116.1800,,32.4200,0.3347,28.8800,67.5100,65.6800,31.3900,30.7500,137.9500,23.3082,160.3500,14.0400,3.3163,315.1200,,86.7700,100.9400,66.8500,64.0000,126.2000,70.8200,38.7300,33.0000,20.8167,85.3000
2012-04-23,20.4179,7.3900,9.4120,13.6082,86.6200,19.6800,102.4400,,,45.0400,87.2800,159.0700,14.9550,111.7500,90.1300,40.5133,27.4500,61.9400,117.7800,42.8500,35.3200,116.2000,,32.1200,0.3307,28.4800,66.6500,65.0800,30.6300,29.9700,136.7900,23.1193,163.7750,13.9400,3.2354,312.2400,,85.5200,100.8600,66.3300,63.3400,125.1200,70.2100,38.5700,32.6900,19.8467,85.6900
2012-04-24,20.0100,7.3100,9.5165,13.7535,86.4300,19.4200,103.0300,,,45.1400,86.7200,159.3000,15.0468,114.1100,90.3400,40.5567,27.3100,62.7300,117.9900,43.2800,35.3350,115.9900,,31.9200,0.3205,28.6900,67.0000,64.7300,30.5700,29.9300,137.3100,23.9577,160.4750,13.7300,3.2729,313.3600,,85.5600,101.5000,66.5400,64.2900,125.5800,70.4400,39.5000,33.0700,19.2567,86.3100
2012-04-25,21.7857,7.3900,9.7210,13.8941,87.2800,19.4900,103.8500,,,46.2900,89.7200,159.6200,15.2583,113.9800,91.0000,41.2800,27.8600,63.4200,118.8900,43.1600,35.6050,116.1900,,32.2000,0.3270,28.8700,66.8900,66.4500,30.5000,29.8600,139.1900,23.9728,158.0250,14.1500,3.4083,315.2800,,86.1000,102.6700,67.3400,65.0300,127.3400,71.4800,39.4800,33.3500,19.1200,86.8500
2012-04-26,21.7036,7.4500,9.7995,14.1706,88.0800,19.6000,106.2200,,,46.2500,91.2800,161.0300,15.4022,114.5600,91.0600,41.6133,28.2200,63.6900,119.0100,43.8000,35.8550,116.3800,,32.1100,0.3273,29.0200,66.8700,66.8400,30.8600,30.1800,140.1600,24.5015,160.6750,14.2500,3.4758,316.2400,,86.8800,103.6300,67.3200,65.1900,128.2200,72.0000,40.1400,33.8400,19.6500,86.0700
2012-04-27,21.5357,7.3300,11.3425,14.1893,88.6900,19.9800,106.2000,,,46.8000,92.9200,161.3800,15.3899,114.4100,91.0200,42.0133,28.3800,64.0000,118.8300,43.3400,35.8150,116.5500,,31.9800,0.3245,29.2400,64.4400,67.2400,31.0500,30.3700,140.3900,24.6752,161.0750,14.3000,3.4917,316.9600,,86.8000,103.6000,67.5300,65.6400,128.4800,72.1700,40.2300,33.7700,19.6767,86.0800
2012-04-30,20.8564,7.3600,11.5950,14.2221,88.1800,20.1600,106.5600,,,46.3900,93.2000,161.8800,15.1364,115.1500,91.2000,41.7967,28.4000,63.9100,119.1900,42.9800,35.6800,116.4800,,32.0200,0.3250,29.4000,63.6400,66.7600,30.8000,30.1100,139.8700,24.8565,161.1500,14.1100,3.4488,317.4400,,86.4700,104.0600,67.3000,65.4700,127.9200,71.8000,40.3800,33.4200,19.6367,86.3400
2012-05-01,20.7904,7.5900,11.5020,14.3393,86.9700,19.9800,108.2700,,,46.4400,93.4800,161.3200,15.1259,115.3300,90.7600,41.6400,28.9500,64.4700,118.8600,43.7900,35.6900,115.8700,,32.0100,0.3307,29.5700,63.5700,66.8700,30.7000,30.0600,140.7400,24.9698,158.7250,13.8600,3.5138,321.2000,,86.5700,105.3600,67.5200,66.1800,128.7600,72.2600,40.5600,34.0900,19.6900,87.0400
2012-05-02,20.9279,7.6300,11.5125,14.2549,86.6400,19.8400,107.0300,,,45.6600,92.3600,160.5900,15.1967,113.7700,91.1100,41.9900,29.1800,64.3700,118.9500,43.2000,35.7700,116.2500,,31.8000,0.3212,29.7100,63.9800,67.0600,30.4100,29.7800,140.3200,24.9547,162.1500,13.5800,3.4862,319.1200,,86.7900,103.6700,67.5700,66.0800,128.3600,72.1000,40.6000,33.5700,19.6700,86.2000
2012-05-03,20.7793,7.4100,11.4725,14.2268,84.2400,19.7200,105.9900,,,43.8800,89.2000,158.9700,15.2908,111.5300,91.0500,41.4133,28.5600,64.1500,118.7700,43.0100,35.7300,116.3200,,31.7600,0.3158,29.3800,64.5100,66.3500,29.9300,29.2900,139.2500,25.0076,161.8000,13.6500,3.4096,310.6400,,86.4400,101.9000,67.1900,65.8500,127.4200,71.4700,40.6400,33.3900,19.6633,85.6500
2012-05-04,20.1875,7.1800,11.1995,13.8004,83.3900,19.1200,103.7200,,,44.0500,87.8800,159.4700,14.9392,108.9900,90.8700,40.6100,27.9000,63.6600,118.8000,41.7500,35.3400,116.4500,,30.9800,0.3065,28.4100,64.2800,64.7000,30.0400,29.4100,137.0000,24.8187,165.6500,13.4100,3.2417,298.3200,,85.8100,99.6600,66.2900,65.2700,125.3400,70.2800,40.2600,33.0300,19.5667,84.5700
2012-05-07,20.3386,7.1800,11.2580,13.8847,83.1500,19.0800,103.3100,,,43.6700,85.4000,159.0800,15.2040,110.0400,91.0200,41.4800,27.7600,64.0200,118.8600,41.7800,35.5150,116.6500,,30.6500,0.3117,27.9200,64.2500,64.7600,29.8400,29.2100,137.1000,24.9245,165.7250,13.4400,3.2462,296.4000,,85.8500,99.4800,66.5900,65.7300,125.4400,70.3300,40.5300,33.5000,19.7300,84.4800
2012-05-08,20.2921,7.0300,11.1950,13.7769,82.6400,18.7100,102.8400,,,42.1700,81.6000,156.0000,15.3351,109.3700,91.0000,41.6933,27.3700,63.9600,118.8600,41.3800,35.3300,116.9400,,30.5000,0.3115,27.9300,64.1600,64.5200,29.2700,28.6500,136.5500,24.9547,168.6250,13.4100,3.2075,294.9600,,85.7700,99.0800,66.6800,65.6100,124.9000,70.0700,40.5500,33.1500,19.6833,84.0200
2012-05-09,20.3279,6.8600,11.1490,13.6692,82.6200,18.7800,101.7800,,,43.0200,82.0800,154.4700,15.2440,107.2900,90.6800,41.1767,27.1900,63.8100,118.4100,40.6400,35.0300,116.7400,,30.7600,0.3128,27.7800,63.6700,64.3200,28.9600,28.3800,135.7400,24.7810,168.7000,12.6300,3.1479,292.1600,,85.3900,98.4400,66.0600,65.4000,124.2000,69.6500,40.2500,32.6300,19.6767,83.3100
2012-05-10,20.3757,6.7800,11.3345,13.8847,83.8800,16.8100,103.3600,,,43.0900,83.0400,154.7700,15.3569,106.3200,90.5800,41.5900,27.2400,63.7500,118.4100,40.7400,35.0700,116.5000,,30.7400,0.3105,27.0200,64.1400,64.1900,28.8200,28.2500,136.0200,25.0227,167.2750,12.7600,3.1683,292.8800,,85.9600,98.9500,66.5700,65.4500,124.4200,69.8300,40.5500,33.1900,19.7300,82.8400
2012-05-11,20.2396,6.7800,11.3840,13.7676,84.6000,16.5100,102.6900,,,42.4200,81.0400,153.5600,15.1459,102.1300,90.8100,42.1433,27.6300,64.0200,118.6500,36.9600,35.0450,116.8500,,31.1600,0.3302,27.0000,63.6800,64.1800,28.6700,28.0800,135.6100,25.3701,171.3250,12.6100,3.1392,290.0800,,85.6800,98.2500,66.5600,65.5900,124.0200,69.6400,41.1600,33.3100,19.8067,83.1000
2012-05-14,19.9364,6.7500,11.1465,13.5380,84.3000,16.7100,101.9400,,,40.9700,77.6000,151.3300,15.1151,99.7700,90.1400,42.1033,27.0200,63.2400,117.6900,35.7900,34.7800,116.8800,,30.6800,0.3282,26.9600,63.5800,63.5800,28.0100,27.4200,134.1100,25.3248,178.6750,12.6000,3.0363,284.8800,,85.3800,96.5800,66.3000,64.7600,122.7000,68.8500,40.8900,32.4100,19.6900,82.1200
2012-05-15,19.7561,6.6000,11.2195,13.5192,84.5800,16.5400,100.9000,,,39.3400,72.1200,149.7400,15.2930,99.8700,89.7000,41.9933,26.8800,62.9300,117.1800,36.2400,34.7500,116.7300,,30.2100,0.3250,27.0600,63.7200,63.3700,27.4200,26.8600,133.3400,25.1888,180.8500,12.3300,2.9850,282.2400,,85.2900,94.9800,65.9700,64.4200,122.0200,68.4800,41.0500,32.2400,19.7833,81.7900
2012-05-16,19.5029,6.3900,11.2030,13.5192,84.9100,16.6900,100.1000,,,39.5600,71.5200,149.4600,15.7390,98.2000,88.8200,41.8933,26.5000,62.1600,116.0700,35.4600,34.6650,116.7900,,29.9000,0.3185,26.7200,64.2900,62.9400,26.9200,26.3700,132.8300,25.0680,182.1250,11.9400,2.9504,280.4000,,85.6800,94.5500,66.0500,63.7100,121.5000,68.1600,40.8800,31.9700,19.7300,82.1700
2012-05-17,18.9329,6.1300,10.9180,13.2849,83.4700,16.5500,100.1400,,,41.3400,74.3600,152.8000,15.5918,97.0800,87.5900,40.7767,26.1900,60.4400,114.5700,33.9300,34.3350,115.9200,,29.7200,0.3162,26.2500,63.9600,61.6100,27.8200,27.2400,130.8600,25.1435,191.8000,11.6200,2.8133,280.3200,,84.9500,93.8600,65.2300,61.8500,119.6600,66.9800,41.3700,31.4400,20.5600,81.9100
2012-05-18,18.9421,6.0100,10.6925,13.2521,82.9400,16.4700,98.4600,,,41.6200,74.5600,154.5500,15.0250,95.4900,87.5900,40.1333,26.0700,59.8200,114.6600,33.4900,34.1100,115.4700,38.2300,29.2700,0.3020,25.6100,63.5200,60.8100,28.4300,27.7900,129.7400,25.4230,192.1500,11.1900,2.7438,275.4400,,84.3800,93.1400,64.6300,61.1000,118.7200,66.4200,41.5300,30.9400,20.8100,81.4700
2012-05-21,20.0457,6.3000,10.9055,13.4536,83.7300,16.6700,99.6900,,,43.0100,77.6000,154.6500,15.3681,96.5100,88.5000,41.2400,26.1500,61.0500,115.4400,32.5100,34.3550,115.6000,34.0300,29.7500,0.3072,26.2600,63.3900,62.5100,28.2800,27.6800,131.9700,25.4003,190.8000,11.2700,2.8875,281.2000,,84.8300,95.4800,65.4500,62.4300,120.7200,67.6500,41.3400,31.4000,21.0133,82.0400
2012-05-22,19.8918,6.1600,10.7665,13.5614,83.3800,16.7300,99.3200,,,42.5400,74.1600,152.0800,15.0350,97.5300,88.4900,41.3200,26.0300,61.1800,115.3500,34.0100,34.1750,115.2900,31.0000,29.7600,0.3035,26.3600,63.1500,62.4400,27.9100,27.3400,132.2000,25.3323,184.6250,11.1600,2.8908,275.8400,,84.8700,95.0500,65.2900,62.5500,120.9800,67.6700,41.3900,31.6700,21.2433,81.9500
2012-05-23,20.3771,6.0800,10.8640,13.4911,83.3100,16.6900,99.0000,,,44.4400,77.5600,151.6200,15.2518,98.0400,88.4000,41.1667,25.4400,61.4400,115.2600,34.2600,34.1200,115.5700,32.0000,29.1100,0.3110,26.6800,62.3900,62.5600,27.6400,27.0500,132.2700,25.1964,188.1750,11.7800,2.9029,272.7200,,84.6500,95.4600,64.9300,62.6400,120.9800,67.7900,41.2800,31.7400,21.5267,82.0400
2012-05-24,20.1900,6.0200,10.7620,13.5567,84.4800,16.3900,100.0600,,,44.6300,78.0000,151.4100,15.1066,96.8600,88.4200,41.5967,25.6500,61.6300,115.3200,33.9700,34.2050,115.5900,33.0300,29.0700,0.3027,26.1200,62.5700,62.1500,28.0600,27.4400,132.5300,25.4079,186.1250,11.5100,2.9229,274.0800,,85.3800,95.1900,65.5400,62.9200,121.2000,67.9200,41.3900,31.8100,21.6900,82.6100
2012-05-25,20.0818,6.2200,10.6445,13.5192,84.4800,16.3300,98.8600,,,44.9100,80.1200,152.6800,14.8031,96.7000,88.1400,41.7333,25.7400,61.4500,115.1700,33.5000,34.3100,115.8800,31.9100,29.0600,0.3100,26.1400,62.4900,62.0700,28.2300,27.6200,132.1000,25.4456,188.2000,11.5600,2.8967,273.7600,,85.3700,94.9300,65.5800,62.6700,120.9200,67.7600,41.4500,31.8600,21.7700,82.0800
2012-05-29,20.4382,6.4600,10.7375,13.6926,86.6400,16.5900,100.2400,,,44.0900,79.6000,151.0200,14.8734,97.8600,89.1100,41.7633,26.0900,62.2900,116.1300,33.6300,34.4000,116.0500,28.8400,29.5600,0.3180,26.4600,62.9500,62.8600,27.6700,27.1000,133.7000,25.6344,186.4000,11.9000,2.9987,273.8400,,86.0000,96.4200,65.7600,63.5600,122.3000,68.5800,41.7500,32.2500,21.8933,81.9300
2012-05-30,20.6846,6.1500,10.4615,13.5661,85.8100,16.3900,97.6300,,,44.2400,78.3200,151.9100,14.7205,94.6100,88.7100,41.4667,26.1300,60.8400,115.5600,32.9600,34.0050,116.1500,28.1900,29.3400,0.3142,26.1700,62.3200,62.3300,27.7200,27.1200,131.7600,25.5589,200.4750,11.7300,2.8667,264.1600,,85.3400,93.5200,65.3000,62.0500,120.5400,67.5000,41.4200,31.7000,21.8133,79.7900
2012-05-31,20.6332,6.0800,10.6455,13.5473,86.3900,16.3300,98.3100,,,43.7800,77.2800,151.6200,14.5360,95.7000,87.7700,41.0700,25.8400,61.2200,114.3300,33.1500,34.0550,116.9700,29.6000,29.1900,0.3108,26.4700,62.2900,62.0600,27.5500,26.9600,131.4700,25.8082,207.7250,11.5200,2.8504,260.8800,,85.1200,92.5300,65.0500,62.5200,120.2400,67.3300,41.6400,32.0500,21.9400,78.6300
2012-06-01,20.0354,5.7300,10.4110,13.4161,85.4900,15.9600,96.4100,,,46.5800,82.6400,157.5000,14.2888,92.6400,86.4700,39.8233,25.1400,59.6700,112.7700,31.9300,33.4000,117.2900,27.7200,28.4500,0.2995,26.0000,61.5500,60.4100,28.2400,27.6200,128.1600,25.6042,222.2000,11.0600,2.6342,251.4400,,83.6300,90.2500,63.7300,60.9900,117.3000,65.6000,41.0300,30.1600,21.8500,77.9200
2012-06-04,20.1532,5.6300,10.7285,13.5661,86.5600,16.1100,96.5800,,,47.3300,83.0800,157.3200,14.4792,91.0000,86.5400,40.0500,25.0400,59.2500,112.9500,31.0000,33.5500,116.4000,26.9000,28.5500,0.2932,26.2000,61.4000,60.8700,28.0500,27.4600,128.1000,25.7931,217.0750,10.9000,2.6333,254.0800,,83.8500,90.0900,63.8700,60.5700,117.2600,65.5400,41.3400,30.0500,21.9967,77.8300
2012-06-05,20.1011,5.8300,10.6605,13.6036,86.7700,16.1200,96.4900,,,47.5300,85.3600,157.1400,14.2745,92.2100,87.0900,40.4433,25.4300,60.4200,113.3700,31.9900,33.5700,116.1500,25.8700,28.5100,0.3018,26.7100,61.1700,61.1200,28.3500,27.7200,129.0700,25.7251,209.5750,11.1400,2.6842,254.0800,,83.8400,90.9500,64.3100,61.8200,117.9400,66.0400,41.2000,30.5200,21.8333,77.6000
2012-06-06,20.4093,6.0200,10.8820,13.9456,87.7800,16.6900,99.8000,,,47.6200,86.4800,157.2100,14.5288,94.9600,88.0200,41.1533,26.0700,61.7100,114.3600,33.0700,34.0800,115.8100,26.8100,29.3500,0.3097,27.5300,61.8000,62.5200,29.1700,28.5100,131.9700,26.1027,196.0000,11.6300,2.8742,257.2000,,84.9500,93.7700,65.2400,63.1900,120.7600,67.5800,41.7700,30.9700,21.9767,80.1800
2012-06-07,20.4186,5.7600,10.9400,14.0628,88.1300,16.5800,100.3900,,,45.9900,83.4000,154.5000,14.4702,94.0000,88.3500,40.7000,25.9400,61.4100,114.7800,32.8100,34.1100,116.0500,26.3100,29.2300,0.2973,27.1800,62.7600,62.2700,28.3900,27.7900,132.0500,25.8006,196.8000,11.1400,2.8729,253.7600,,85.2700,93.8900,65.2300,62.7400,120.7400,67.5000,41.6400,31.1800,21.9567,80.6900
2012-06-08,20.7257,5.9100,10.9240,14.1846,88.7400,16.7300,100.8400,,,46.3300,83.6400,154.7300,14.5258,94.5400,88.6900,41.1900,26.4100,62.1800,115.0800,33.6800,34.3400,116.4800,27.1000,29.6500,0.3030,27.1600,62.7500,62.8700,28.3800,27.7500,133.1000,26.0952,196.5750,10.8700,2.9429,254.4000,,85.8000,93.8200,65.7800,63.6300,121.7400,68.0900,42.4400,31.4300,22.7400,80.8400
2012-06-11,20.3989,5.6900,10.8250,14.0300,87.9100,16.4800,99.9100,,,45.6600,81.5200,155.3600,14.2267,92.8000,88.1100,40.4467,25.9900,60.9600,114.4800,32.8200,34.0400,116.4600,27.0100,28.9000,0.3065,26.8100,62.5400,61.8100,28.3900,27.7900,131.4100,26.1254,199.5250,10.5600,2.8338,245.6000,,85.3400,92.5100,65.1200,62.2000,120.2600,67.1400,42.5600,30.9900,22.5100,80.2700
2012-06-12,20.5771,5.9100,10.8210,14.2690,88.5000,16.7900,100.7400,,,46.7600,84.4000,156.4600,14.1416,94.0400,88.7300,41.1267,26.5200,61.5300,115.3800,33.7700,34.3950,116.1200,27.4000,29.2900,0.3128,27.0300,62.7600,62.5600,28.7600,28.1200,132.9200,26.4199,193.8000,10.7500,2.9342,251.3600,,85.8100,93.7300,65.7000,62.7900,121.6600,67.8700,42.9400,31.3000,22.5733,81.2600
2012-06-13,20.4343,5.7600,10.7365,14.0487,87.4300,16.6600,100.1300,,,46.7900,83.1600,157.1200,14.0413,92.7200,88.4700,40.5600,26.5400,61.2400,115.0800,34.3000,34.3750,116.5400,27.2700,29.1300,0.3045,27.0200,62.5700,62.1300,28.6300,28.0100,132.0700,26.4199,199.4500,10.2600,2.8733,248.8000,,85.7400,92.5600,65.5700,62.4700,120.8600,67.3700,42.9900,31.5800,22.3567,80.6300
